Qcmecs
19.595
18.563
18.232
17.922
18.22
17.212
19.096
23.664
22.619
72.668
214.83
131.88
97.358
81.414
70.55
64.786
62.834
55.151
47.819
42.758
40.037
36.426
33.254
31.4
30.331
28.838
27.137
27.172
39.949
44.274
47.815
72.4
105.57
91.487
98.521
109.73
94.71
81.071
76.795
71.658
64.781
60.119
57.204
53.18
49.498
45.795
43.004
40.073
38.308
38.962
36.518
34.97
33.254
31.38
29.718
28.158
27.12
25.921
24.956
23.818
23.161
22.747
22.812
22.635
22.053
22.176
22.455
27.869
30.817
29.739
29.127
30.046
28.744
27.781
26.935
26.329
42.558
69.781
62.603
60.802
65.891
67.384
75.301
102.86
112.9
121.22
100.13
85.546
77.488
83.185
88.716
76.274
69.656
85.62
81.815
69.599
62.884
63.402
68.475
200.82
160.36
112.85
97.552
124.32
236.26
171.06
127.75
109.7
98.725
131.24
147.87
113.08
127.54
145.49
126.03
144.26
128.99
110.59
96.295
97.831
98.933
127.5
119.24
104.2
99.05
102.88
110.44
129.31
104.68
90.77
80.764
72.894
66.811
61.643
57.464
53.417
50.656
48.854
46.481
43.716
41.277
39.279
37.308
37.041
35.434
34.106
33.165
32.402
31.184
30.452
35.789
33.989
32.276
30.908
45.373
95.718
121.84
86.269
105.81
138.35
113.55
109.56
103.67
120.97
101.17
98.056
98.168
86.291
78.414
72.271
66.352
61.285
56.936
53.74
48.911
44.933
42.27
39.67
37.713
36.222
34.212
32.461
30.751
28.941
28.058
27.112
26.349
27.1
27.855
27.439
26.095
24.301
24.857
24.306
22.628
21.869
21.19
20.437
19.69
18.769
17.903
17.576
18.074
18.767
19.815
22.032
23.309
21.671
19.505
18.257
18.102
17.026
16.384
16.173
15.395
14.359
13.47
12.662
12.529
12.125
11.244
10.894
10.651
11.254
11.025
12.228
13.044
12.594
11.681
11.789
12.879
14.691
15.756
17.068
16.158
15.409
16.574
16.654
15.121
24.119
29.317
24.688
21.08
18.878
16.791
15.021
14.065
13.181
12.736
11.997
11.503
10.952
10.496
10.043
9.913
9.659
9.405
9.168
9.23
8.994
9.498
8.945
8.252
8.113
8.125
9.527
12.347
10.71
9.128
9.12
8.985
8.849
9.74
11.455
11.223
10.821
12.147
12.408
10.626
9.816
9.53
8.907
8.591
8.47
8.282
8.214
8.367
8.159
8.007
7.951
8.628
9.954
11.043
10.994
10.797
10.37
9.691
9.464
9.194
8.734
8.382
8.163
8.211
8.29
8.338
8.499
8.756
9.883
11.841
12.071
11.144
11.802
13.812
15.612
17.543
16.586
14.915
13.88
13.325
12.31
11.686
11.947
11.297
10.918
11.154
15.428
34.521
44.672
38.12
34.413
34.789
37.48
35.333
31.851
28.699
26.641
24.823
22.992
20.86
19.342
17.735
16.687
15.569
14.588
13.873
13.131
13.251
13.488
14.763
14.978
17.899
20.85
21.343
21.66
20.736
18.731
17.263
16.714
19.069
37.456
42.443
46.414
45.809
41.457
37.147
33.598
33.043
35.183
33.792
30.676
28.185
26.809
25.691
28.134
30.98
29.314
39.569
54.717
53.056
51.664
102.5
102.48
81.294
69.533
60.647
53.948
47.877
43.687
40.164
36.534
34.375
32.353
30.746
29.736
32.632
37.305
43.299
41.358
37.316
34.429
32.11
30.801
29.52
28.536
26.892
26.158
25.075
23.847
23.112
23.253
21.69
21.173
20.715
21.21
23.688
28.824
32.25
30.118
29.903
43.243
41.816
37.117
34.178
32.197
30.744
29.88
27.803
26.626
25.536
24.625
23.947
23.33
22.368
21.609
21.725
22.471
26.039
27.815
70.113
96.766
94.534
83.038
85.467
77.226
68.212
60.73
54.057
49.009
44.842
41.52
40.977
44.063
54.809
54.61
49.798
47.31
45.95
44.7
73.867
73.539
76.153
71.223
62.469
57.763
51.394
47.994
45.212
43.173
40.502
38.324
37.14
35.737
41.067
43.267
41.721
41.388
38.509
35.789
34.201
32.28
31.293
34.154
43.731
40.747
36.536
34.565
35.546
68.108
59.209
59.285
63.636
69.607
63.266
60.998
55.903
54.017
56.402
75.408
72.842
68.581
65.432
64.535
61.796
56.414
54.833
53.166
50.027
47.5
50.664
47.512
44.849
42.719
41.025
39.491
43.122
70.712
64.81
56.8
57.754
56.487
77.543
70.099
59.08
54.027
55.731
67.251
65.133
65.132
65.665
72.268
70.995
64.982
60.426
65.414
69.261
61.169
56.526
53.497
56.177
58.061
51.182
48.775
59.09
78.335
77.188
64.588
57.728
59.265
95.427
82.869
70.984
62.54
57.579
53.856
48.898
44.302
40.832
37.738
35.659
33.717
31.677
30.613
30.374
32.3
30.518
29.964
29.467
28.554
26.914
25.779
25.518
24.387
23.096
22.415
21.856
20.876
20.156
16.288
15.896
15.765
15.392
15.007
14.172
13.95
13.837
13.341
13.063
12.584
12.407
11.988
11.607
11.128
10.852
10.816
10.98
11.02
10.763
10.913
10.532
10.576
11.445
10.94
10.291
9.397
11.08
10.672
8.641
7.428
7.087
6.67
6.208
5.789
5.847
6.101
6.273
6.601
6.722
7.953
8.446
7.927
7.674
7.394
7.35
7.301
6.945
6.549
6.144
5.786
5.53
5.367
5.162
4.927
4.627
4.429
4.254
4.025
3.868
3.691
3.442
3.293
3.255
3.262
3.283
3.383
3.496
3.436
3.263
3.151
3.114
3.175
3.709
4.662
4.399
4.506
3.667
3.656
3.448
4.801
5.739
4.93
4.475
3.967
3.813
3.883
3.93
4.11
4.433
4.954
5.542
5.732
5.062
4.738
4.402
4.335
4.106
3.938
3.89
4.127
4.422
4.112
3.939
3.734
4.208
5.555
6.263
6.065
5.058
4.412
3.81
3.742
3.758
3.55
3.426
3.15
2.906
2.723
2.898
3.047
3.072
3.082
3.115
3.074
2.936
3.021
3.725
5.706
12.894
11.848
9.57
8.091
6.756
6.309
5.731
5.244
4.897
4.673
4.427
4.329
4.437
4.627
4.904
4.902
4.882
4.676
4.055
4.08
4.1
3.897
3.745
3.875
3.909
4.07
4.832
6.424
10.966
14.699
15.114
14.163
13.984
15.047
22.223
43.206
48.754
52.353
47.538
42.172
38.684
35.941
33.06
33.094
34.124
32.258
31.787
35.347
38.131
38.115
35.492
33.121
30.45
28.54
26.245
24.545
23.966
24.496
23.06
21.584
20.642
20.109
19.435
18.616
17.864
17.104
16.665
15.962
15.058
14.638
14.05
13.495
13.355
13.11
12.875
12.729
12.415
12.197
11.823
11.632
12.553
17.874
40.941
50.427
43.34
69.38
66.523
52.746
45.42
43.664
41.191
38.312
42.655
65.701
56.735
47.544
42.676
39.283
36.287
33.769
33.076
32.719
32.423
34.416
34.034
33.041
33.535
42.307
42.927
40.002
40.674
39.967
37.187
35.467
34.913
35.882
41.241
41.074
41.804
46.587
43.902
43.719
67.087
91.751
109.97
135.79
106.11
90.322
82.487
87.755
89.556
82.427
83.346
86.559
78.321
80.82
179.18
347.74
314.99
218.25
153.64
137.57
142.38
124.08
111.94
102.74
92.206
86.549
86.834
86.884
119.6
105.94
93.078
82.194
91.937
117.49
132.41
156.21
142.93
164.72
136.63
112.96
100.84
99.36
88.581
79.368
72.194
67.214
63.023
59.259
55.203
53.43
51.667
49.879
49.59
48.145
46.816
43.58
39.574
35.435
33.901
32.722
31.941
30.942
29.815
29.122
28.399
27.305
26.491
25.639
25.103
27.933
29.612
26.73
25.206
24.574
23.588
22.069
21.712
21.223
21.3
20.531
20.182
19.786
19.585
19.408
19.342
20.136
20.25
20.271
18.795
17.872
16.891
16.169
15.693
15.339
14.83
14.309
14.037
13.617
13.255
12.97
12.671
12.328
12.225
12.118
11.78
12.046
12.309
12.138
11.437
10.714
10.246
10.628
10.759
11.953
12.52
12.063
11.485
11.279
11.249
10.967
10.745
9.561
9.447
9.073
8.732
8.495
8.576
9.78
9.497
8.914
9.054
8.485
8.36
8.201
8.089
8.044
8.352
7.544
7.59
7.603
6.736
7.226
7.451
7.218
6.905
6.701
7.036
7.454
7.406
7.435
7.292
7.05
6.868
6.694
6.678
7.191
7.795
7.765
8.7
12.057
12.472
10.48
12.064
22.722
25.507
21.033
19.562
17.511
15.862
14.17
12.26
11.199
12.416
12.531
11.665
10.717
9.955
9.23
8.376
8.195
7.756
7.237
6.719
6.153
6.142
6.031
6.107
6.268
6.187
6.003
5.643
5.426
5.165
4.961
4.97
4.852
4.669
4.434
4.353
4.176
4.12
3.979
4.015
3.851
4.15
4.362
4.13
4.157
4.737
4.825
5.018
4.918
5.09
5.97
8.108
13.677
13.732
12.015
12.657
17.597
17.46
15.173
13.639
11.468
10.84
9.823
9.208
9.13
8.189
7.623
6.809
6.571
5.946
6.104
6.328
5.798
5.379
6.069
5.773
5.601
5.624
5.476
4.928
4.925
5.009
4.902
4.711
4.539
4.44
4.592
4.113
4.145
4.481
6.712
9.712
11.242
15.14
20.149
20.12
18.464
17.255
19.289
28.448
28.941
24.291
25.351
69.071
73.113
66.408
64.011
53.782
45.757
39.326
34.336
31.295
31.223
32.923
35.261
37.986
40.566
37.589
36.277
34.821
32.332
29.557
27.315
25.675
24.079
23.044
22.443
21.486
20.906
20.452
20.667
22.181
23.169
24.589
24.607
47.913
77.824
62.263
53.966
47.936
42.271
43.513
86.72
83.961
69.317
59.466
52.151
46.743
42.735
39.748
37.076
34.466
32.628
31.113
30.234
31.852
38.744
37.35
34.187
31.166
30.149
28.632
26.837
25.96
24.746
24.302
24.116
23.531
23.24
43.13
60.897
92.184
119.28
127.75
189.06
197.66
145.47
158.41
134.91
115.87
112.77
152.59
139.61
118.56
112.43
185.17
149.7
121.66
108.56
100.97
98.594
91.735
80.363
71.512
66.185
63.267
74.397
74.015
77.307
70.736
63.5
60.119
58.333
54.941
53.109
49.337
46.148
44.422
50.131
98.671
81.769
66.466
58.432
53.156
64.728
83.559
69.92
60.402
55.396
52.319
48.262
45.261
45.926
56.886
54.424
76.482
79.608
71.936
62.438
56.665
56.284
60.969
62.314
85.968
134.3
116.11
95.319
87.486
87.585
78.441
72.58
75.464
71.339
70.146
68.007
70.173
91.398
97.336
85.909
75.144
71.41
69.515
65.826
64.001
68.647
87.166
92.647
150.34
152.18
166.64
133.28
112.67
96.793
84.157
74.811
67.852
61.899
57.057
53.644
50.439
48.837
51.831
52.303
50.22
59.266
66.865
85.351
74.206
64.171
69.43
87.253
136.29
191.55
118.17
92.301
78.305
68.263
61.059
55.874
50.696
47.507
44.609
41.213
39.166
39.659
38.479
35.106
32.814
37.552
69.436
55.862
43.517
38.435
36.063
33.001
30.402
29.191
27.777
26.673
25.883
25.14
23.982
23.135
22.298
20.859
20.293
20.108
19.463
19.252
19.091
18.24
17.627
17.456
17.065
16.148
16.049
15.594
14.998
14.569
14.227
13.831
13.649
13.374
12.96
12.128
11.524
11.879
12.05
11.984
12.862
12.858
12.575
12.408
12.124
11.387
11.009
10.828
10.816
10.648
10.28
10.069
10.548
11.214
12.022
11.914
11.184
11.188
11.926
11.734
11.272
11.001
10.53
10.058
10.235
10.576
10.038
9.091
8.766
8.602
8.85
8.716
8.282
8.262
7.885
7.937
7.896
7.451
7.366
7.163
6.669
6.371
6.057
6.008
6.19
6.64
7.05
7.088
7.077
6.501
5.985
5.58
5.402
5.504
5.619
5.673
5.551
5.41
5.724
5.754
5.836
5.817
5.725
5.672
5.505
5.293
4.68
4.532
4.574
4.558
4.345
4.531
4.675
4.347
4.265
4.651
4.62
4.34
4.296
4.043
3.858
3.684
3.542
3.417
3.297
3.143
2.961
2.727
2.513
2.599
2.372
2.384
2.266
2.248
1.992
2.211
2.088
2.281
2.119
2.942
2.965
3.101
2.8
2.554
2.985
3.15
3.142
3.347
3.169
3.182
3.223
3.67
3.406
3.372
3.457
3.191
3.204
2.994
4.415
5.713
6.996
6.469
6.37
6.001
5.941
6.194
6.689
7.197
7.615
7.937
7.731
7.818
7.343
7.072
6.892
6.495
6.572
6.743
6.177
6.247
6.301
6.145
6.257
7.492
20.681
47.042
41.956
39.527
40.048
34.274
28.178
25.35
28.16
30.565
28.462
37.389
43.747
65.773
65.523
52.47
43.813
39.434
46.722
60.65
53.204
44.99
40.037
36.689
33.83
39.738
48.722
44.898
41.469
40.245
38.636
35.335
32.212
29.519
28.046
26.988
25.783
25.401
24.444
22.707
21.534
20.107
19.258
18.713
18.2
18.149
18.145
19.234
22.757
33.891
55.565
98.95
142.21
121.59
116.46
92.993
81.163
72.065
64.417
57.399
51.514
47.695
44.476
41.551
39.171
42.795
84.823
238.32
146.32
116.84
106.81
90.102
77.772
70.278
63.645
57.475
52.668
48.527
44.802
41.662
39.055
36.514
34.685
33.255
32.089
30.916
30.803
31.977
31.106
29.522
28.424
27.637
26.64
26.002
25.41
25.059
24.457
23.172
21.698
20.856
20.453
21.5
22.279
21.076
21.68
26.335
26.324
26.215
24.975
23.922
27.117
28.165
27.125
25.85
24.932
27.28
29.751
30.713
32.624
35.631
41.117
37.653
36.325
35.822
33.302
31.13
29.561
29.666
35.943
47.648
43.288
46.936
48.937
49.696
54.287
50.11
45.755
41.922
38.592
36.531
35.965
34.447
35.26
58.947
76.303
64.214
53.827
48.651
44.024
39.721
38.501
42.194
47.432
56.699
57.712
53.84
45.68
40.959
41.317
47.153
57.079
53.542
46.562
42.897
42.038
43.726
47.987
63.044
52.749
45.694
42.961
39.951
37.88
35.601
34.006
34.327
43.462
58.018
60.422
65.237
60.005
53.314
49.361
51.924
49.028
43.368
40.413
41.987
39.837
37.066
34.836
33.137
31.564
31.335
32.77
33.699
31.533
28.668
26.042
23.919
23.338
23.25
23.119
21.817
20.302
19.44
18.873
18.667
17.696
16.899
16.178
16.863
18.694
17.705
16.976
17.566
19.163
17.863
16.925
16.157
15.628
15.726
19.538
21.311
18.492
16.352
15.19
14.349
13.703
13.002
12.178
11.98
11.369
10.786
10.433
9.953
9.64
9.429
9.342
9.144
8.946
8.885
8.96
9.14
9.164
8.825
10.182
11.877
11.028
9.507
8.599
8.006
7.96
7.868
7.589
7.393
7.096
6.688
6.531
6.499
6.345
6.243
6.171
5.786
5.722
5.474
5.896
7.002
7.272
7.295
6.819
5.955
4.969
4.591
4.812
5.38
6.058
7.4
6.426
6.251
5.844
5.578
5.367
5.187
5.026
4.923
5.49
5.396
5.43
5.793
6.469
6.55
6.836
6.595
6.259
5.838
7.511
11.515
13.481
12.259
10.502
10.196
13.928
15.931
23.07
38.643
34.95
31.426
32.235
32.12
29.573
26.473
25.269
24.082
22.146
20.572
28.357
49.421
76.692
80.705
63.864
52.298
44.607
38.8
34.257
30.396
27.286
24.832
22.987
22.167
21.549
20.408
19.232
18.653
17.862
16.941
16.225
15.669
15.545
15.04
14.092
13.172
12.78
12.859
12.456
11.465
11.11
10.77
10.287
10.237
9.904
9.542
9.458
9.18
8.8
8.468
7.888
7.405
7.271
7.245
14.472
21.591
21.373
21.016
20.646
19.416
18.208
17.432
19.544
22.224
21.991
21.047
20.272
19.345
19.224
20.095
28.288
30.188
29.605
28.959
31.779
57.777
63.812
62.753
59.015
54.172
47.981
47.893
86.061
120.83
104.49
101.5
97.206
83.591
79.344
73.905
68.747
67.199
101.61
115.85
96.745
82.13
76.9
103.1
91.45
79.641
72.485
69.388
83.028
78.836
70.127
63.959
59.169
55.235
60.433
63.39
54.558
49.555
49.895
51.012
46.907
44.311
41.846
39.831
38.235
36.737
35.048
33.825
32.193
31.084
30.335
33.253
38.102
39.812
37.895
36.641
37.125
41.342
46.096
51.094
60.798
89.645
87.755
95.965
82.988
73.555
87.277
89.208
78.706
70.177
73.15
106.84
92.366
79.498
85.433
96.12
85.61
74.368
66.916
60.703
56.622
52.81
49.383
46.275
43.688
41.457
39.648
37.767
35.959
33.896
32.471
31.5
30.525
29.173
27.654
26.897
26.347
25.807
24.779
24.085
23.746
22.978
22.041
22.535
26.634
29.3
26.783
24.962
24.07
23.164
22.067
21.162
20.657
20.069
19.363
18.82
18.149
17.932
17.583
17.095
16.357
15.879
15.419
15.692
15.827
15.199
14.373
14.37
13.977
13.599
13.14
12.344
12.074
12.142
12.832
13.429
23.999
34.536
31.737
28.687
31.348
58.797
58.987
79.437
73.019
75.925
72.33
93.303
76.831
64.348
57.539
52.723
48.74
44.672
41.113
39.283
39.905
39.986
43.355
42.653
42.202
46.193
44.052
39.993
36.931
34.011
31.732
29.632
27.712
25.79
24.039
22.735
21.29
20.664
19.738
18.746
17.853
17.449
17.0
16.615
17.131
18.57
19.478
18.639
27.448
46.022
35.366
28.321
24.668
22.329
20.695
19.723
19.902
20.822
36.203
51.192
40.607
39.04
46.174
42.762
41.55
44.359
39.393
33.971
30.739
28.571
26.735
25.472
25.016
57.123
328.69
288.92
244.13
253.87
160.24
116.81
108.76
94.69
79.854
69.525
62.179
55.859
50.674
46.141
43.041
39.703
36.255
34.006
32.135
30.392
28.894
27.61
26.498
25.206
23.757
23.225
22.756
22.264
21.837
20.937
19.862
18.814
19.541
21.023
33.034
29.807
26.457
29.613
27.669
24.682
22.794
21.823
21.798
21.977
21.924
21.527
21.184
20.396
19.695
19.043
17.983
17.135
17.396
16.624
16.027
14.968
14.221
13.937
13.864
13.554
13.636
17.129
19.625
19.102
19.247
19.012
17.966
16.491
13.933
13.621
13.471
12.888
12.264
11.458
11.26
11.263
10.944
10.388
10.609
10.154
10.291
9.873
9.747
9.645
9.64
9.351
9.125
8.841
9.565
10.153
10.568
10.536
10.099
10.243
10.161
9.501
8.841
8.361
7.668
9.362
10.655
9.886
10.062
10.135
10.549
10.821
10.948
10.755
10.798
10.907
15.37
24.552
24.307
21.457
20.831
47.264
145.59
184.32
194.68
118.39
99.479
81.656
68.528
58.429
50.286
45.069
40.711
37.455
34.585
32.67
31.139
29.663
27.605
26.003
24.915
23.564
22.854
22.39
21.634
21.103
20.159
19.553
19.679
19.432
19.393
18.625
17.88
17.471
17.865
18.154
20.083
27.119
24.921
22.595
23.734
33.165
35.292
31.114
28.541
26.604
25.052
23.687
22.625
21.754
20.931
20.351
22.038
24.367
23.524
22.753
22.766
28.883
32.263
30.831
31.581
50.434
55.662
49.371
72.075
107.33
201.56
129.53
104.11
107.05
154.01
126.47
131.95
129.16
113.72
105.13
118.3
118.75
106.27
101.69
117.64
123.91
106.12
97.062
89.696
124.38
137.49
133.88
116.89
100.08
118.35
145.26
180.64
133.75
123.14
104.47
102.24
136.69
143.75
123.96
139.76
145.88
137.44
120.52
103.02
91.244
84.965
83.383
77.829
74.406
69.894
76.317
80.494
84.549
104.91
96.896
98.151
100.99
100.91
88.264
97.06
116.46
109.23
135.97
137.54
127.55
123.83
110.78
106.22
92.902
102.22
97.146
83.531
73.931
67.212
61.829
57.958
63.597
69.362
64.115
62.389
57.894
63.159
80.655
81.679
166.59
212.1
205.91
135.08
122.7
129.84
128.79
114.12
102.47
92.534
91.026
97.333
85.577
77.794
73.376
71.378
65.057
61.183
58.439
55.013
54.084
74.243
66.928
60.923
61.807
63.78
72.79
67.803
63.783
61.688
89.196
78.919
68.019
71.96
76.735
73.356
71.954
87.772
89.454
92.285
83.936
79.234
93.606
102.08
83.192
73.066
65.529
59.723
54.537
49.808
46.666
43.695
41.943
40.877
41.022
51.858
59.903
58.967
57.28
51.394
45.644
41.525
38.378
36.174
34.093
32.287
31.788
32.702
31.977
31.561
30.418
29.431
29.719
28.587
28.646
28.047
26.335
24.912
24.088
26.69
26.082
24.174
22.356
21.273
20.837
20.475
19.627
19.233
19.247
18.722
17.91
17.189
16.535
15.886
15.389
14.976
14.764
17.128
20.306
18.142
16.741
16.269
15.533
14.919
14.225
13.546
13.174
12.715
12.043
11.539
11.099
10.958
10.957
10.967
11.262
11.386
11.604
10.617
10.403
10.616
11.125
11.008
10.266
10.373
10.089
9.35
9.029
9.013
10.404
14.727
13.63
15.203
16.283
14.789
16.643
19.509
18.947
19.585
17.868
17.535
18.255
16.549
14.825
13.81
13.066
12.467
12.132
11.608
11.08
11.089
12.229
12.988
12.108
10.886
10.712
10.265
9.865
9.564
10.451
11.396
11.421
11.147
10.547
10.169
9.635
9.165
8.864
8.631
8.309
8.006
7.577
7.955
8.171
8.756
8.204
7.832
7.437
7.835
8.722
11.544
12.684
15.192
15.376
14.204
13.498
12.787
11.872
10.892
10.224
10.016
10.327
10.152
9.896
9.679
11.234
16.937
17.395
18.205
17.951
17.011
15.753
14.816
15.886
16.313
14.286
14.661
16.803
18.984
18.236
16.15
14.877
14.226
13.784
13.506
12.868
12.096
11.51
11.696
16.597
32.944
31.815
24.849
21.101
19.279
18.148
17.147
15.79
14.79
13.773
13.142
12.848
12.652
12.377
11.961
11.505
11.658
13.292
13.769
13.872
14.261
13.782
13.315
12.848
12.263
11.791
11.429
12.596
16.17
17.998
16.993
17.463
19.821
20.307
19.074
18.331
18.347
22.77
29.041
25.349
25.671
36.768
70.133
64.927
54.04
48.577
45.642
49.592
54.85
55.403
49.493
45.129
41.256
38.269
36.188
33.715
30.792
29.114
28.045
26.617
26.019
28.82
35.599
35.951
44.304
47.684
83.818
101.89
80.055
82.113
95.647
113.06
153.0
110.57
91.037
80.971
82.072
78.007
70.211
62.953
56.993
52.569
50.232
49.292
52.02
89.112
168.34
180.39
125.68
106.77
95.428
84.077
75.294
69.849
66.057
62.807
57.378
56.807
56.06
53.962
63.244
61.61
55.376
52.449
49.809
58.628
87.308
87.495
79.855
88.073
101.86
129.93
100.54
93.498
94.027
208.41
201.03
306.99
232.93
159.05
217.33
335.42
217.8
144.23
120.16
103.64
94.255
84.627
76.905
71.621
94.999
117.38
154.03
121.98
106.98
104.84
118.17
131.28
111.11
110.06
101.21
98.696
177.7
239.39
141.9
120.95
104.96
91.752
86.292
100.48
100.49
86.246
76.915
75.874
75.131
76.087
77.639
74.467
127.09
132.58
99.55
85.348
76.974
71.606
67.077
65.021
62.646
57.096
53.423
49.168
46.309
44.855
42.911
41.431
40.707
39.531
41.134
45.863
40.33
38.151
35.314
33.604
32.395
30.653
28.597
27.263
26.644
25.751
25.196
24.597
23.942
22.735
21.594
20.944
20.057
19.848
19.895
20.158
19.505
18.646
18.159
17.575
19.821
20.551
19.715
18.149
17.161
16.408
15.532
15.411
15.246
13.991
13.511
12.885
12.774
12.776
12.374
12.492
12.084
11.63
11.269
11.687
11.523
11.595
11.729
11.54
11.385
11.39
11.6
11.163
10.697
10.765
10.687
10.108
10.024
10.068
10.16
10.485
10.881
11.475
10.829
10.659
10.538
10.576
10.882
10.326
9.865
9.169
8.648
8.105
8.012
8.032
8.101
7.567
7.393
7.417
7.46
7.657
7.487
7.224
6.833
6.787
6.421
6.025
5.896
5.778
5.615
5.369
4.6
4.368
4.036
4.083
4.32
4.562
4.08
3.699
3.593
3.961
4.254
4.691
4.723
4.119
3.796
3.849
4.336
4.464
4.682
6.012
8.144
9.311
8.578
7.996
8.203
7.93
7.634
7.197
6.333
5.813
5.561
5.412
5.331
4.984
4.413
4.101
4.072
3.829
3.517
3.597
3.34
3.233
3.113
3.39
3.401
3.511
3.377
2.967
2.621
2.564
2.505
2.506
2.6
2.872
2.638
2.663
2.444
2.235
2.158
2.313
2.257
2.078
2.262
1.789
1.878
1.761
1.887
2.025
2.329
2.485
2.283
1.95
2.045
2.03
2.349
2.496
2.519
2.517
2.552
2.663
2.793
2.848
2.522
2.464
2.149
2.027
2.02
2.07
2.624
2.815
2.909
2.875
3.186
3.054
2.808
2.748
2.557
2.195
3.909
4.537
5.509
5.239
5.791
4.873
4.357
3.617
3.554
4.733
6.823
7.667
6.734
6.464
7.388
8.274
7.639
7.38
7.041
7.168
10.03
54.175
60.026
66.357
60.797
49.653
41.401
34.765
28.541
24.973
21.908
20.098
17.965
16.002
14.384
12.986
12.128
12.12
18.184
32.101
53.395
51.92
55.76
69.048
54.567
43.337
37.487
34.1
35.78
37.139
34.158
34.189
52.708
84.899
190.84
209.26
235.08
270.41
190.1
135.87
118.72
103.96
91.213
80.891
78.676
73.464
63.414
57.68
53.352
49.26
45.034
41.667
39.054
36.927
36.116
46.62
47.221
46.734
52.007
89.369
124.56
104.69
84.638
70.834
60.763
54.568
49.454
47.28
54.831
79.918
78.896
76.882
83.125
108.01
93.939
95.916
102.19
114.17
109.28
98.307
98.567
94.894
92.174
90.797
82.878
75.196
69.629
67.644
78.371
78.006
69.835
63.231
57.368
52.983
48.552
46.165
44.522
48.135
49.064
50.832
48.565
43.552
38.876
35.332
41.034
67.229
59.601
53.104
60.231
77.869
83.038
117.04
112.64
86.588
74.86
67.804
62.399
81.768
110.36
83.601
70.427
66.296
63.361
62.708
61.485
55.471
49.843
45.026
41.612
39.754
38.504
36.772
34.474
32.683
31.249
29.633
29.336
28.89
28.374
26.833
41.271
102.26
85.189
66.511
58.846
58.533
59.915
58.55
57.42
52.826
50.474
47.217
58.82
76.873
79.365
88.443
69.879
60.048
52.004
47.559
44.223
40.012
36.955
34.639
33.365
31.986
31.005
29.859
27.817
28.507
28.052
29.055
32.355
35.159
45.598
50.084
83.855
81.959
72.146
65.252
91.213
133.95
98.057
82.066
70.82
63.139
56.824
51.599
47.247
44.016
44.259
50.661
48.538
42.252
38.412
35.557
32.923
30.9
28.979
28.093
27.01
25.953
25.331
24.003
22.654
22.239
21.877
21.852
21.866
22.155
23.652
24.277
24.213
23.073
21.615
21.233
22.019
22.138
21.541
23.117
28.641
26.05
24.193
23.559
22.434
20.452
19.64
19.159
18.231
17.285
16.545
16.72
16.471
15.597
15.182
14.604
14.365
13.937
13.133
12.157
12.174
11.95
11.894
11.892
11.044
10.603
10.244
10.008
10.428
10.018
9.982
10.018
9.717
9.381
9.797
9.802
9.519
9.239
8.762
8.104
7.384
7.729
7.753
7.333
7.07
6.749
6.522
5.531
4.921
5.096
5.183
5.285
5.431
6.565
6.149
5.942
5.424
5.119
4.89
4.978
5.948
5.037
4.098
3.92
3.996
